ret,vol,sharpe,w_RELIANCE,w_HDFCBANK,w_ICICIBANK,w_INFY,w_TCS,w_AXISBANK,w_BAJFINANCE,w_DRREDDY,w_HINDUNILVR,w_ITC,w_MARUTI,w_ONGC,w_SUNPHARMA,w_WIPRO
0.12237246376261479,0.15225599213232735,0.3768158018552843,0.0,1.1771057288962784e-18,0.18239759199766695,0.04343802064618853,0.13790514820545852,0.08944933609858637,0.055097473839084546,0.10296892902788644,0.0003309060371053572,0.056086598884807576,0.04905544011598364,0.2,0.0690287649315906,0.014241790215641401
0.12330074105105895,0.15259649742816056,0.3820581863519233,0.0,0.001271259728211221,0.1842895271559845,0.039908693430216566,0.13604368672357833,0.09264731823341053,0.05655305227627631,0.10153683518063529,2.227129351701009e-19,0.05661655590494788,0.050500593595106606,0.2,0.0668009999244421,0.013831477847190677
0.12422901833947694,0.15294722809987357,0.3872513354789324,4.281433139503873e-18,0.002634912103459759,0.1861716476375802,0.03629860835134707,0.13408538233969902,0.09573868643804621,0.05798889441012903,0.10010322491704403,2.63063385023843e-19,0.05710561289685817,0.051907442238066336,0.2,0.06454451513237029,0.013421073535399635
0.12515729562790767,0.1533081331213975,0.39239467863242417,0.0,0.004002224512266177,0.1880508590243246,0.03269164071508692,0.13213779161421807,0.09883127276963147,0.059422943274964876,0.09867078392421119,0.0,0.057592638471743715,0.05331762066743617,0.2,0.06228075153644376,0.013001473489673128
0.12608557291631295,0.15367914045670894,0.3974877314824689,4.1191983755262544e-18,0.005362163917322071,0.189939653929171,0.029080512637867324,0.1301724898852044,0.10192101016235283,0.060858651722372994,0.09723752959629672,4.80318984909192e-19,0.05808222329928436,0.05472254610945512,0.2,0.06002618365757007,0.012597035083103081
0.1270138502047427,0.15406017745052586,0.4025300452782974,2.8065829260995697e-18,0.006724158655945905,0.19182544499877616,0.02547766922906336,0.12821076211151988,0.10500872255292644,0.06229562662081896,0.0957994533095654,0.0,0.058575809463780604,0.05612865183280653,0.2,0.05777222164835163,0.012181479576445085
0.12794212749317815,0.15445116978309162,0.4075212093347879,0.0,0.008083529756900576,0.19370932284083328,0.021873072167490817,0.1262495352379374,0.1080988113652906,0.06373605790610401,0.09436518763088803,0.0,0.05906975884536401,0.05753333370982532,0.2,0.05551244827532083,0.011768942264045274
0.12887040478162706,0.15485204213685594,0.4124608490805652,0.0,0.009444669111296232,0.19559161339259973,0.01826692869007345,0.12429704210938719,0.11118489960414972,0.06516892076162016,0.0929293431764133,6.245007246802026e-19,0.05956957916978929,0.058943466863247224,0.2,0.053253039874832875,0.011350497246590817
0.12979868207003095,0.15526271785753465,0.41734862666444283,0.0,0.01079422708948169,0.19749096951556044,0.01466924006809846,0.12230806789090609,0.11427736320262896,0.06662192907551724,0.09149493087970896,0.0,0.060045136118145145,0.06034781178021642,0.2,0.05099118221903502,0.010959142160701672
0.13072695935846568,0.15568311947410315,0.4221842392450192,0.0,0.012174760932398103,0.1993591831061636,0.011071915731315897,0.12035247740658854,0.11736038721663411,0.06806422018518815,0.09004549519588269,0.0,0.060522681450750855,0.06176814883463868,0.2,0.04873895989225587,0.010541770048183283
0.1316552366469092,0.15611349802042943,0.4269665178996022,0.0,0.013587252927848036,0.2,0.007259160276915009,0.11865626632817888,0.12075131210715041,0.06972846454133805,0.08865847936575219,0.0,0.0611749637398482,0.06347755271186513,0.2,0.046372681111069666,0.010333866890034418
0.13258351393530876,0.15655487772562945,0.4316921639053136,8.323881222731095e-18,0.015030678020473202,0.2,0.0033591569768387196,0.11709176076231399,0.12432221215454994,0.07150847464913603,0.08730235047111759,0.0,0.061897735385906684,0.06531504835718685,0.2,0.04394466315877078,0.010227920063706139
0.1335117912237212,0.15700730729827617,0.43636052616051335,0.0,0.01643856236515771,0.2,0.0,0.11535932748329047,0.1278114439019674,0.07335563877323324,0.08576719338133051,2.9271969084061024e-19,0.06270336901828419,0.06715402771388981,0.2,0.04133417833298173,0.010076259029864755
